Date,Time,TOTAL PEOPLE IN
2016-09-13,12:08:00,203
2016-09-13,12:08:00,203
2016-09-13,12:09:00,204
2016-09-13,12:09:00,204
2016-09-13,12:09:00,204
2016-09-13,12:09:00,204
2016-09-13,12:09:00,205
2016-09-13,12:10:00,206
2016-09-13,12:10:00,205
2016-09-13,12:10:00,205
2016-09-13,12:10:00,206
2016-09-13,12:10:00,206
2016-09-13,12:11:00,206
2016-09-13,12:12:00,206
2016-09-13,12:12:00,205
2016-09-13,12:12:00,204
2016-09-13,12:12:00,204
2016-09-13,12:13:00,204
2016-09-13,12:13:00,204
2016-09-13,12:13:00,204
2016-09-13,12:13:00,204
2016-09-13,12:14:00,204
2016-09-13,12:14:00,205
2016-09-13,12:14:00,205
2016-09-13,12:15:00,205
2016-09-13,12:16:00,205
2016-09-13,12:17:00,205
2016-09-13,12:17:00,205
2016-09-13,12:18:00,205
2016-09-13,12:18:00,205
2016-09-13,12:19:00,205
2016-09-13,12:19:00,206
2016-09-13,12:19:00,206
2016-09-13,12:20:00,206
2016-09-13,12:20:00,206
2016-09-13,12:20:00,207
2016-09-13,12:20:00,207
2016-09-13,12:20:00,207
2016-09-13,12:21:00,207
2016-09-13,12:22:00,207
2016-09-13,12:22:00,207
2016-09-13,12:22:00,207
2016-09-13,12:23:00,207
2016-09-13,12:23:00,206
2016-09-13,12:23:00,206
2016-09-13,12:24:00,206
2016-09-13,12:24:00,206
2016-09-13,12:25:00,206
2016-09-13,12:25:00,207
2016-09-13,12:25:00,207
2016-09-13,12:25:00,207
2016-09-13,12:25:00,207
2016-09-13,12:25:00,207
2016-09-13,12:26:00,207
2016-09-13,12:26:00,207
2016-09-13,12:26:00,208
2016-09-13,12:26:00,208
2016-09-13,12:26:00,208
2016-09-13,12:26:00,208
2016-09-13,12:26:00,208
2016-09-13,12:26:00,208
2016-09-13,12:27:00,208
2016-09-13,12:29:00,208
2016-09-13,12:29:00,208
2016-09-13,12:29:00,208
2016-09-13,12:30:00,208
2016-09-13,12:30:00,209
2016-09-13,12:30:00,209
2016-09-13,12:31:00,209
2016-09-13,12:32:00,209
2016-09-13,12:33:00,209
2016-09-13,12:33:00,209
2016-09-13,12:33:00,210
2016-09-13,12:33:00,210
2016-09-13,12:33:00,210
2016-09-13,12:33:00,211
2016-09-13,12:34:00,211
2016-09-13,12:34:00,212
2016-09-13,12:36:00,212
2016-09-13,12:36:00,212
2016-09-13,12:36:00,212
2016-09-13,12:37:00,212
2016-09-13,12:37:00,213
2016-09-13,12:38:00,213
2016-09-13,12:38:00,213
2016-09-13,12:38:00,214
2016-09-13,12:38:00,214
2016-09-13,12:39:00,213
2016-09-13,12:39:00,213
2016-09-13,12:39:00,213
2016-09-13,12:39:00,213
2016-09-13,12:40:00,213
2016-09-13,12:40:00,212
2016-09-13,12:40:00,212
2016-09-13,12:40:00,212
2016-09-13,12:41:00,212
2016-09-13,12:41:00,212
2016-09-13,12:42:00,212
2016-09-13,12:42:00,212
2016-09-13,12:43:00,212
2016-09-13,12:43:00,212
2016-09-13,12:43:00,212
2016-09-13,12:44:00,212
2016-09-13,12:44:00,212
2016-09-13,12:44:00,213
2016-09-13,12:45:00,213
2016-09-13,12:45:00,213
2016-09-13,12:45:00,213
2016-09-13,12:45:00,213
2016-09-13,12:45:00,213
2016-09-13,12:45:00,213
2016-09-13,12:46:00,213
2016-09-13,12:46:00,214
2016-09-13,12:47:00,214
2016-09-13,12:47:00,214
2016-09-13,12:47:00,213
2016-09-13,12:47:00,213
2016-09-13,12:48:00,213
2016-09-13,12:49:00,213
2016-09-13,12:49:00,213
2016-09-13,12:49:00,213
2016-09-13,12:50:00,213
2016-09-13,12:50:00,213
2016-09-13,12:50:00,213
2016-09-13,12:50:00,213
2016-09-13,12:50:00,213
2016-09-13,12:50:00,214
2016-09-13,12:50:00,214
2016-09-13,12:50:00,214
2016-09-13,12:51:00,215
2016-09-13,12:51:00,215
2016-09-13,12:52:00,215
2016-09-13,12:52:00,215
2016-09-13,12:53:00,216
2016-09-13,12:53:00,216
2016-09-13,12:53:00,216
2016-09-13,12:54:00,216
2016-09-13,12:55:00,216
2016-09-13,12:55:00,216
2016-09-13,12:56:00,216
2016-09-13,12:56:00,217
2016-09-13,12:56:00,217
2016-09-13,12:56:00,217
2016-09-13,12:57:00,217
2016-09-13,12:58:00,217
2016-09-13,12:58:00,217
2016-09-13,12:59:00,217
2016-09-13,12:59:00,217
2016-09-13,12:59:00,217
2016-09-13,13:01:00,217
2016-09-13,13:01:00,217
2016-09-13,13:02:00,217
2016-09-13,13:02:00,217
2016-09-13,13:02:00,217
2016-09-13,13:02:00,217
2016-09-13,13:03:00,217
2016-09-13,13:03:00,217
2016-09-13,13:03:00,217
2016-09-13,13:03:00,217
2016-09-13,13:03:00,217
2016-09-13,13:03:00,217
2016-09-13,13:05:00,217
2016-09-13,13:05:00,218
2016-09-13,13:06:00,218
2016-09-13,13:07:00,218
2016-09-13,13:07:00,218
2016-09-13,13:08:00,218
2016-09-13,13:08:00,218
2016-09-13,13:09:00,218
2016-09-13,13:09:00,218
2016-09-13,13:09:00,218
2016-09-13,13:10:00,218
2016-09-13,13:10:00,218
2016-09-13,13:10:00,218
2016-09-13,13:10:00,219
2016-09-13,13:10:00,219
2016-09-13,13:11:00,218
2016-09-13,13:11:00,217
2016-09-13,13:11:00,217
2016-09-13,13:12:00,217
2016-09-13,13:13:00,217
2016-09-13,13:14:00,217
2016-09-13,13:14:00,218
2016-09-13,13:14:00,218
2016-09-13,13:14:00,218
2016-09-13,13:14:00,219
2016-09-13,13:15:00,219
2016-09-13,13:16:00,219
2016-09-13,13:16:00,219
2016-09-13,13:16:00,219
2016-09-13,13:17:00,219
2016-09-13,13:17:00,219
2016-09-13,13:17:00,219
2016-09-13,13:18:00,219
2016-09-13,13:18:00,219
2016-09-13,13:19:00,219
2016-09-13,13:19:00,219
2016-09-13,13:19:00,220
2016-09-13,13:20:00,220
2016-09-13,13:20:00,220
2016-09-13,13:21:00,220
2016-09-13,13:21:00,220
2016-09-13,13:22:00,220
2016-09-13,13:22:00,220
2016-09-13,13:22:00,220
2016-09-13,13:22:00,221
2016-09-13,13:23:00,221
2016-09-13,13:24:00,221
2016-09-13,13:24:00,221
2016-09-13,13:25:00,220
2016-09-13,13:26:00,220
2016-09-13,13:27:00,220
2016-09-13,13:27:00,221
2016-09-13,13:27:00,221
2016-09-13,13:28:00,221
2016-09-13,13:28:00,221
2016-09-13,13:28:00,221
2016-09-13,13:28:00,221
2016-09-13,13:28:00,221
2016-09-13,13:29:00,221
2016-09-13,13:29:00,220
2016-09-13,13:30:00,220
2016-09-13,13:31:00,219
2016-09-13,13:30:00,219
2016-09-13,13:31:00,219
2016-09-13,13:31:00,219
2016-09-13,13:31:00,218
2016-09-13,13:32:00,218
2016-09-13,13:32:00,218
2016-09-13,13:33:00,218
2016-09-13,13:33:00,218
2016-09-13,13:33:00,218
2016-09-13,13:33:00,218
2016-09-13,13:34:00,218
2016-09-13,13:34:00,218
2016-09-13,13:37:00,218
2016-09-13,13:37:00,218
2016-09-13,13:38:00,218
2016-09-13,13:40:00,218
2016-09-13,13:40:00,218
2016-09-13,13:41:00,218
2016-09-13,13:42:00,218
2016-09-13,13:42:00,219
2016-09-13,13:43:00,219
2016-09-13,13:44:00,219
2016-09-13,13:44:00,219
2016-09-13,13:45:00,219
2016-09-13,13:45:00,219
2016-09-13,13:46:00,219
2016-09-13,13:47:00,219
2016-09-13,13:48:00,219
2016-09-13,13:48:00,219
2016-09-13,13:48:00,220
2016-09-13,13:48:00,220
2016-09-13,13:48:00,220
2016-09-13,13:49:00,220
2016-09-13,13:49:00,221
2016-09-13,13:49:00,221
2016-09-13,13:50:00,221
2016-09-13,13:51:00,221
2016-09-13,13:52:00,221
2016-09-13,13:52:00,221
2016-09-13,13:52:00,221
2016-09-13,13:52:00,221
2016-09-13,13:52:00,221
2016-09-13,13:52:00,221
2016-09-13,13:52:00,221
2016-09-13,13:53:00,221
2016-09-13,13:54:00,221
2016-09-13,13:55:00,221
2016-09-13,13:56:00,221
2016-09-13,13:57:00,221
2016-09-13,13:57:00,221
2016-09-13,13:59:00,221
2016-09-13,13:59:00,221
2016-09-13,14:00:00,221
2016-09-13,14:00:00,221
2016-09-13,14:00:00,221
2016-09-13,14:00:00,221
2016-09-13,14:01:00,221
2016-09-13,14:01:00,221
2016-09-13,14:01:00,221
2016-09-13,14:02:00,222
2016-09-13,14:02:00,222
2016-09-13,14:02:00,222
2016-09-13,14:03:00,222
2016-09-13,14:03:00,222
2016-09-13,14:03:00,222
2016-09-13,14:06:00,222
2016-09-13,14:06:00,222
2016-09-13,14:06:00,221
2016-09-13,14:07:00,221
2016-09-13,14:07:00,221
2016-09-13,14:07:00,221
2016-09-13,14:08:00,221
2016-09-13,14:08:00,221
2016-09-13,14:08:00,221
2016-09-13,14:08:00,221
2016-09-13,14:08:00,222
2016-09-13,14:08:00,222
2016-09-13,14:09:00,222
2016-09-13,14:09:00,222
2016-09-13,14:10:00,222
2016-09-13,14:10:00,222
2016-09-13,14:11:00,221
2016-09-13,14:11:00,221
2016-09-13,14:11:00,221
2016-09-13,14:11:00,221
2016-09-13,14:11:00,221
2016-09-13,14:13:00,221
2016-09-13,14:16:00,221
2016-09-13,14:16:00,221
2016-09-13,14:17:00,221
2016-09-13,14:17:00,222
2016-09-13,14:18:00,222
2016-09-13,14:18:00,222
2016-09-13,14:19:00,222
2016-09-13,14:21:00,222
2016-09-13,14:22:00,221
2016-09-13,14:22:00,221
2016-09-13,14:23:00,221
2016-09-13,14:24:00,221
2016-09-13,14:24:00,221
2016-09-13,14:24:00,221
2016-09-13,14:24:00,221
2016-09-13,14:25:00,221
2016-09-13,14:25:00,221
2016-09-13,14:26:00,221
2016-09-13,14:26:00,221
2016-09-13,14:27:00,221
2016-09-13,14:28:00,221
2016-09-13,14:28:00,221
2016-09-13,14:28:00,221
2016-09-13,14:29:00,221
2016-09-13,14:29:00,221
2016-09-13,14:30:00,221
2016-09-13,14:30:00,221
2016-09-13,14:31:00,222
2016-09-13,14:31:00,222
2016-09-13,14:31:00,223
2016-09-13,14:32:00,223
2016-09-13,14:32:00,223
2016-09-13,14:32:00,223
2016-09-13,14:33:00,223
2016-09-13,14:34:00,223
2016-09-13,14:34:00,223
2016-09-13,14:34:00,223
2016-09-13,14:35:00,223
2016-09-13,14:35:00,223
2016-09-13,14:36:00,223
2016-09-13,14:36:00,223
2016-09-13,14:36:00,224
2016-09-13,14:37:00,224
2016-09-13,14:38:00,225
2016-09-13,14:40:00,225
2016-09-13,14:40:00,225
2016-09-13,14:41:00,225
2016-09-13,14:42:00,225
2016-09-13,14:43:00,225
2016-09-13,14:43:00,226
2016-09-13,14:43:00,226
2016-09-13,14:44:00,227
2016-09-13,14:44:00,228
2016-09-13,14:44:00,229
2016-09-13,14:44:00,230
2016-09-13,14:45:00,229
2016-09-13,14:46:00,229
2016-09-13,14:49:00,229
2016-09-13,14:50:00,229
2016-09-13,14:50:00,229
2016-09-13,14:51:00,229
2016-09-13,14:51:00,229
2016-09-13,14:52:00,229
2016-09-13,14:52:00,230
2016-09-13,14:54:00,230
2016-09-13,14:54:00,230
2016-09-13,14:56:00,229
2016-09-13,14:57:00,229
2016-09-13,14:57:00,229
2016-09-13,14:57:00,228
2016-09-13,14:58:00,227
2016-09-13,14:58:00,227
2016-09-13,14:58:00,227
2016-09-13,14:58:00,226
2016-09-13,14:58:00,225
2016-09-13,14:58:00,226
2016-09-13,14:58:00,225
2016-09-13,14:59:00,225
2016-09-13,14:59:00,225
2016-09-13,14:59:00,225
2016-09-13,15:00:00,225
2016-09-13,15:01:00,225
2016-09-13,15:01:00,225
2016-09-13,15:01:00,225
2016-09-13,15:01:00,225
2016-09-13,15:02:00,225
2016-09-13,15:02:00,225
2016-09-13,15:02:00,225
2016-09-13,15:03:00,225
2016-09-13,15:03:00,225
2016-09-13,15:03:00,225
2016-09-13,15:03:00,225
2016-09-13,15:04:00,224
2016-09-13,15:04:00,224
2016-09-13,15:04:00,224
2016-09-13,15:05:00,223
2016-09-13,15:05:00,223
2016-09-13,15:05:00,223
2016-09-13,15:06:00,223
2016-09-13,15:06:00,223
2016-09-13,15:07:00,223
2016-09-13,15:07:00,223
2016-09-13,15:08:00,223
2016-09-13,15:08:00,224
2016-09-13,15:08:00,224
2016-09-13,15:08:00,224
2016-09-13,15:09:00,223
2016-09-13,15:09:00,222
2016-09-13,15:09:00,222
2016-09-13,15:09:00,222
2016-09-13,15:09:00,223
2016-09-13,15:10:00,222
2016-09-13,15:11:00,221
2016-09-13,15:11:00,221
2016-09-13,15:13:00,221
2016-09-13,15:14:00,221
2016-09-13,15:14:00,221
2016-09-13,15:15:00,220
2016-09-13,15:16:00,220
2016-09-13,15:16:00,219
2016-09-13,15:16:00,219
2016-09-13,15:17:00,219
2016-09-13,15:17:00,219
2016-09-13,15:18:00,219
2016-09-13,15:18:00,219
2016-09-13,15:18:00,219
2016-09-13,15:19:00,219
2016-09-13,15:19:00,219
2016-09-13,15:20:00,219
2016-09-13,15:20:00,219
2016-09-13,15:20:00,218
2016-09-13,15:21:00,218
2016-09-13,15:21:00,218
2016-09-13,15:21:00,218
2016-09-13,15:21:00,218
2016-09-13,15:22:00,218
2016-09-13,15:22:00,218
2016-09-13,15:22:00,218
2016-09-13,15:22:00,217
2016-09-13,15:22:00,216
2016-09-13,15:23:00,216
2016-09-13,15:23:00,216
2016-09-13,15:23:00,216
2016-09-13,15:24:00,215
2016-09-13,15:24:00,215
2016-09-13,15:25:00,215
2016-09-13,15:25:00,214
2016-09-13,15:25:00,213
2016-09-13,15:26:00,213
2016-09-13,15:26:00,213
2016-09-13,15:26:00,213
2016-09-13,15:27:00,213
2016-09-13,15:27:00,212
2016-09-13,15:27:00,211
2016-09-13,15:28:00,211
2016-09-13,15:28:00,210
2016-09-13,15:28:00,209
2016-09-13,15:28:00,209
2016-09-13,15:28:00,209
2016-09-13,15:29:00,208
2016-09-13,15:29:00,207
2016-09-13,15:29:00,207
2016-09-13,15:29:00,207
2016-09-13,15:29:00,207
2016-09-13,15:29:00,207
2016-09-13,15:30:00,206
2016-09-13,15:30:00,205
2016-09-13,15:30:00,205
2016-09-13,15:30:00,204
2016-09-13,15:31:00,204
2016-09-13,15:31:00,204
2016-09-13,15:31:00,203
2016-09-13,15:32:00,203
2016-09-13,15:32:00,202
2016-09-13,15:32:00,201
2016-09-13,15:33:00,201
2016-09-13,15:33:00,201
2016-09-13,15:33:00,201
2016-09-13,15:33:00,200
2016-09-13,15:33:00,200
2016-09-13,15:33:00,200
2016-09-13,15:34:00,199
2016-09-13,15:35:00,198
2016-09-13,15:36:00,198
2016-09-13,15:36:00,198
2016-09-13,15:37:00,198
2016-09-13,15:38:00,197
2016-09-13,15:38:00,197
2016-09-13,15:39:00,196
2016-09-13,15:39:00,196
2016-09-13,15:40:00,196
2016-09-13,15:40:00,196
2016-09-13,15:41:00,195
2016-09-13,15:42:00,194
2016-09-13,15:42:00,194
2016-09-13,15:42:00,194
2016-09-13,15:42:00,194
2016-09-13,15:43:00,194
2016-09-13,15:44:00,194
2016-09-13,15:44:00,193
2016-09-13,15:44:00,193
2016-09-13,15:45:00,192
2016-09-13,15:45:00,192
2016-09-13,15:46:00,192
2016-09-13,15:47:00,192
2016-09-13,15:48:00,191
2016-09-13,15:48:00,191
2016-09-13,15:48:00,191
2016-09-13,15:49:00,191
2016-09-13,15:49:00,191
2016-09-13,15:50:00,190
2016-09-13,15:50:00,191
2016-09-13,15:50:00,191
2016-09-13,15:50:00,191
2016-09-13,15:51:00,191
2016-09-13,15:51:00,191
2016-09-13,15:51:00,190
2016-09-13,15:52:00,189
2016-09-13,15:52:00,189
2016-09-13,15:52:00,189
2016-09-13,15:53:00,189
2016-09-13,15:54:00,188
2016-09-13,15:55:00,188
2016-09-13,15:56:00,188
2016-09-13,15:56:00,188
2016-09-13,15:57:00,188
2016-09-13,15:58:00,187
2016-09-13,15:59:00,187
2016-09-13,16:00:00,186
2016-09-13,16:00:00,186
2016-09-13,16:00:00,186
2016-09-13,16:00:00,185
2016-09-13,16:02:00,185
2016-09-13,16:03:00,184
2016-09-13,16:03:00,185
2016-09-13,16:03:00,184
2016-09-13,16:04:00,183
2016-09-13,16:04:00,183
2016-09-13,16:04:00,182
2016-09-13,16:05:00,181
2016-09-13,16:05:00,181
2016-09-13,16:05:00,181
2016-09-13,16:05:00,180
2016-09-13,16:06:00,179
2016-09-13,16:06:00,178
2016-09-13,16:06:00,178
2016-09-13,16:07:00,178
2016-09-13,16:07:00,178
2016-09-13,16:08:00,178
2016-09-13,16:08:00,177
2016-09-13,16:08:00,176
2016-09-13,16:09:00,176
2016-09-13,16:09:00,176
2016-09-13,16:09:00,175
2016-09-13,16:11:00,174
2016-09-13,16:12:00,173
2016-09-13,16:13:00,172
2016-09-13,16:13:00,171
2016-09-13,16:13:00,171
2016-09-13,16:13:00,170
2016-09-13,16:14:00,169
2016-09-13,16:14:00,168
2016-09-13,16:14:00,168
2016-09-13,16:14:00,168
2016-09-13,16:15:00,168
2016-09-13,16:15:00,168
2016-09-13,16:15:00,167
2016-09-13,16:16:00,166
2016-09-13,16:16:00,166
2016-09-13,16:16:00,165
2016-09-13,16:16:00,165
2016-09-13,16:17:00,165
2016-09-13,16:17:00,165
2016-09-13,16:17:00,164
2016-09-13,16:18:00,163
2016-09-13,16:18:00,162
2016-09-13,16:18:00,163
2016-09-13,16:18:00,162
2016-09-13,16:19:00,161
2016-09-13,16:19:00,161
2016-09-13,16:19:00,160
2016-09-13,16:20:00,159
2016-09-13,16:20:00,158
2016-09-13,16:20:00,157
2016-09-13,16:21:00,157
2016-09-13,16:21:00,157
2016-09-13,16:22:00,156
2016-09-13,16:23:00,155
2016-09-13,16:23:00,154
2016-09-13,16:23:00,154
2016-09-13,16:23:00,154
2016-09-13,16:23:00,154
2016-09-13,16:24:00,153
2016-09-13,16:24:00,152
2016-09-13,16:25:00,152
2016-09-13,16:25:00,152
2016-09-13,16:26:00,151
2016-09-13,16:26:00,151
2016-09-13,16:26:00,150
2016-09-13,16:26:00,150
2016-09-13,16:26:00,149
2016-09-13,16:26:00,148
2016-09-13,16:26:00,148
2016-09-13,16:27:00,147
2016-09-13,16:28:00,147
2016-09-13,16:28:00,146
2016-09-13,16:29:00,146
2016-09-13,16:29:00,146
2016-09-13,16:30:00,146
2016-09-13,16:30:00,146
2016-09-13,16:30:00,146
2016-09-13,16:30:00,145
2016-09-13,16:30:00,145
2016-09-13,16:30:00,146
2016-09-13,16:30:00,146
2016-09-13,16:32:00,146
2016-09-13,16:34:00,145
2016-09-13,16:36:00,144
2016-09-13,16:37:00,144
2016-09-13,16:38:00,143
2016-09-13,16:38:00,143
2016-09-13,16:38:00,142
2016-09-13,16:39:00,142
2016-09-13,16:39:00,143
2016-09-13,16:39:00,142
2016-09-13,16:39:00,141
2016-09-13,16:40:00,140
2016-09-13,16:40:00,140
2016-09-13,16:40:00,140
2016-09-13,16:41:00,139
2016-09-13,16:41:00,138
2016-09-13,16:42:00,137
2016-09-13,16:42:00,136
2016-09-13,16:44:00,135
2016-09-13,16:44:00,134
2016-09-13,16:45:00,133
2016-09-13,16:45:00,133
2016-09-13,16:46:00,133
2016-09-13,16:46:00,134
2016-09-13,16:47:00,133
2016-09-13,16:48:00,133
2016-09-13,16:49:00,133
2016-09-13,16:51:00,133
2016-09-13,16:52:00,133
2016-09-13,16:52:00,133
2016-09-13,16:53:00,132
2016-09-13,16:53:00,132
2016-09-13,16:54:00,133
2016-09-13,16:54:00,132
2016-09-13,16:54:00,132
2016-09-13,16:55:00,132
2016-09-13,16:55:00,131
2016-09-13,16:56:00,131
2016-09-13,16:58:00,130
2016-09-13,16:59:00,130
2016-09-13,16:59:00,130
2016-09-13,17:00:00,129
2016-09-13,17:01:00,129
2016-09-13,17:01:00,129
2016-09-13,17:01:00,130
2016-09-13,17:02:00,129
2016-09-13,17:05:00,129
2016-09-13,17:06:00,128
2016-09-13,17:07:00,127
2016-09-13,17:07:00,127
2016-09-13,17:11:00,126
2016-09-13,17:11:00,125
2016-09-13,17:12:00,125
2016-09-13,17:13:00,124
2016-09-13,17:15:00,123
2016-09-13,17:16:00,123
2016-09-13,17:17:00,122
2016-09-13,17:18:00,122
2016-09-13,17:18:00,122
2016-09-13,17:18:00,121
2016-09-13,17:22:00,121
2016-09-13,17:23:00,120
2016-09-13,17:24:00,119
2016-09-13,17:25:00,119
2016-09-13,17:28:00,119
2016-09-13,17:29:00,119
2016-09-13,17:31:00,119
2016-09-13,17:31:00,118
2016-09-13,17:33:00,118
2016-09-13,17:33:00,118
2016-09-13,17:33:00,118
2016-09-13,17:34:00,118
2016-09-13,17:34:00,117
2016-09-13,17:34:00,116
2016-09-13,17:35:00,116
2016-09-13,17:35:00,116
2016-09-13,17:35:00,116
2016-09-13,17:35:00,116
2016-09-13,17:37:00,115
2016-09-13,17:37:00,115
2016-09-13,17:37:00,114
2016-09-13,17:37:00,114
2016-09-13,17:38:00,114
2016-09-13,17:43:00,113
2016-09-13,17:43:00,113
2016-09-13,17:44:00,112
2016-09-13,17:44:00,112
2016-09-13,17:44:00,112
2016-09-13,17:49:00,111
2016-09-13,17:50:00,111
2016-09-13,17:55:00,110
2016-09-13,17:56:00,110
2016-09-13,17:57:00,109
2016-09-13,18:01:00,108
2016-09-13,18:02:00,108
2016-09-13,18:02:00,108
2016-09-13,18:05:00,107
2016-09-13,18:06:00,107
2016-09-13,18:07:00,107
2016-09-13,18:08:00,107
2016-09-13,18:11:00,107
2016-09-13,18:17:00,106
2016-09-13,18:23:00,105
2016-09-13,18:24:00,105
2016-09-13,18:27:00,104
2016-09-13,18:30:00,103
2016-09-13,18:31:00,103
2016-09-13,18:32:00,103
2016-09-13,18:33:00,103
2016-09-13,18:33:00,103
2016-09-13,18:33:00,102
2016-09-13,18:34:00,102
2016-09-13,18:36:00,101
2016-09-13,18:38:00,101
2016-09-13,18:38:00,100
2016-09-13,18:39:00,99
2016-09-13,18:44:00,98
2016-09-13,18:48:00,97
2016-09-13,18:51:00,96
2016-09-13,18:52:00,96
2016-09-13,18:56:00,96
2016-09-13,18:59:00,95
2016-09-13,19:17:00,94
2016-09-13,19:18:00,94
2016-09-13,19:21:00,94
2016-09-13,19:22:00,94
2016-09-13,19:23:00,93
2016-09-13,19:43:00,93
2016-09-13,19:45:00,92
2016-09-13,19:49:00,91
2016-09-13,19:52:00,90
2016-09-13,20:04:00,90
2016-09-13,20:13:00,91
2016-09-13,20:13:00,90
2016-09-13,20:30:00,89
2016-09-13,20:30:00,89
2016-09-13,20:35:00,88
2016-09-13,20:36:00,88
2016-09-13,20:36:00,88
2016-09-13,20:37:00,88
2016-09-13,20:37:00,89
2016-09-13,20:37:00,88
2016-09-13,21:16:00,87
2016-09-13,21:17:00,87
2016-09-13,22:52:00,86
2016-09-14,6:00:00,0
2016-09-14,6:02:00,0
2016-09-14,6:02:00,0
2016-09-14,6:03:00,0
2016-09-14,6:03:00,1
2016-09-14,6:04:00,1
2016-09-14,6:06:00,1
2016-09-14,6:06:00,1
2016-09-14,6:06:00,2
2016-09-14,6:10:00,2
2016-09-14,6:10:00,2
2016-09-14,6:20:00,2
2016-09-14,6:20:00,2
2016-09-14,6:20:00,3
2016-09-14,6:23:00,3
2016-09-14,6:24:00,3
2016-09-14,6:31:00,3
2016-09-14,6:31:00,3
2016-09-14,6:31:00,3
2016-09-14,6:31:00,4
2016-09-14,6:36:00,4
2016-09-14,6:47:00,4
2016-09-14,6:47:00,4
2016-09-14,6:47:00,4
2016-09-14,6:48:00,4
2016-09-14,6:48:00,4
2016-09-14,6:49:00,4
2016-09-14,6:50:00,4
2016-09-14,6:51:00,4
2016-09-14,6:51:00,5
2016-09-14,6:53:00,5
2016-09-14,6:53:00,5
2016-09-14,6:53:00,5
2016-09-14,6:53:00,5
2016-09-14,6:53:00,5
2016-09-14,6:53:00,5
2016-09-14,6:54:00,5
2016-09-14,6:55:00,5
2016-09-14,6:55:00,5
2016-09-14,6:55:00,6
2016-09-14,6:58:00,6
2016-09-14,6:58:00,7
2016-09-14,7:00:00,7
2016-09-14,7:00:00,7
2016-09-14,7:00:00,8
2016-09-14,7:01:00,8
2016-09-14,7:01:00,8
2016-09-14,7:01:00,9
2016-09-14,7:02:00,9
2016-09-14,7:02:00,9
2016-09-14,7:03:00,9
2016-09-14,7:03:00,10
2016-09-14,7:03:00,11
2016-09-14,7:03:00,11
2016-09-14,7:04:00,11
2016-09-14,7:05:00,11
2016-09-14,7:05:00,12
2016-09-14,7:06:00,12
2016-09-14,7:06:00,12
2016-09-14,7:06:00,12
2016-09-14,7:06:00,12
2016-09-14,7:06:00,12
2016-09-14,7:06:00,12
2016-09-14,7:07:00,12
2016-09-14,7:07:00,12
2016-09-14,7:07:00,12
2016-09-14,7:07:00,12
2016-09-14,7:07:00,13
2016-09-14,7:07:00,13
2016-09-14,7:07:00,13
2016-09-14,7:07:00,13
2016-09-14,7:07:00,14
2016-09-14,7:07:00,14
2016-09-14,7:07:00,14
2016-09-14,7:08:00,15
2016-09-14,7:08:00,16
2016-09-14,7:08:00,16
2016-09-14,7:08:00,17
2016-09-14,7:08:00,17
2016-09-14,7:08:00,18
2016-09-14,7:08:00,18
2016-09-14,7:10:00,18
2016-09-14,7:12:00,18
2016-09-14,7:12:00,19
2016-09-14,7:13:00,19
2016-09-14,7:13:00,19
2016-09-14,7:13:00,20
2016-09-14,7:13:00,20
2016-09-14,7:13:00,20
2016-09-14,7:15:00,20
2016-09-14,7:15:00,20
2016-09-14,7:15:00,20
2016-09-14,7:16:00,21
2016-09-14,7:16:00,22
2016-09-14,7:17:00,22
2016-09-14,7:17:00,23
2016-09-14,7:17:00,23
2016-09-14,7:17:00,24
2016-09-14,7:18:00,24
2016-09-14,7:18:00,24
2016-09-14,7:18:00,25
2016-09-14,7:18:00,25
2016-09-14,7:18:00,26
2016-09-14,7:18:00,27
2016-09-14,7:18:00,27
2016-09-14,7:18:00,28
2016-09-14,7:18:00,29
2016-09-14,7:19:00,29
2016-09-14,7:19:00,30
2016-09-14,7:20:00,30
2016-09-14,7:20:00,30
2016-09-14,7:21:00,30
2016-09-14,7:22:00,30
2016-09-14,7:22:00,30
2016-09-14,7:22:00,30
2016-09-14,7:22:00,31
2016-09-14,7:24:00,31
2016-09-14,7:24:00,32
2016-09-14,7:25:00,32
2016-09-14,7:25:00,33
2016-09-14,7:25:00,34
2016-09-14,7:25:00,34
2016-09-14,7:25:00,34
2016-09-14,7:25:00,35
2016-09-14,7:25:00,35
2016-09-14,7:25:00,36
2016-09-14,7:26:00,36
2016-09-14,7:26:00,36
2016-09-14,7:26:00,36
2016-09-14,7:27:00,37
2016-09-14,7:27:00,37
2016-09-14,7:28:00,37
2016-09-14,7:28:00,37
2016-09-14,7:28:00,37
2016-09-14,7:29:00,37
2016-09-14,7:29:00,37
2016-09-14,7:29:00,38
2016-09-14,7:30:00,38
2016-09-14,7:30:00,39
2016-09-14,7:30:00,39
