Sensor_ID,Date,Time,CO2_concentration
335,2016-09-18,13:30:00.000,397.205634
335,2016-09-18,13:45:00.000,399.828465
335,2016-09-18,14:00:00.000,401.139881
335,2016-09-18,14:15:00.000,395.894218
335,2016-09-18,14:30:00.000,399.828465
335,2016-09-18,14:45:00.000,397.205634
335,2016-09-18,15:00:00.000,397.205634
335,2016-09-18,15:15:00.000,393.271387
335,2016-09-18,15:30:00.000,390.648556
335,2016-09-18,15:45:00.000,388.025725
335,2016-09-18,16:00:00.000,389.337141
335,2016-09-18,16:15:00.000,389.337141
335,2016-09-18,16:30:00.000,386.71431
335,2016-09-18,16:45:00.000,386.71431
335,2016-09-18,17:00:00.000,389.337141
335,2016-09-18,17:15:00.000,386.71431
335,2016-09-18,17:30:00.000,386.71431
335,2016-09-18,17:45:00.000,386.71431
335,2016-09-18,18:00:00.000,386.71431
335,2016-09-18,18:15:00.000,389.337141
335,2016-09-18,18:30:00.000,388.025725
335,2016-09-18,18:45:00.000,386.71431
335,2016-09-18,19:00:00.000,389.337141
335,2016-09-18,19:15:00.000,386.71431
335,2016-09-18,19:30:00.000,390.648556
335,2016-09-18,19:45:00.000,389.337141
335,2016-09-18,20:00:00.000,386.71431
335,2016-09-18,20:15:00.000,390.648556
335,2016-09-18,20:30:00.000,390.648556
335,2016-09-18,20:45:00.000,391.959972
335,2016-09-18,21:00:00.000,390.648556
335,2016-09-18,21:15:00.000,391.959972
335,2016-09-18,21:30:00.000,394.582803
335,2016-09-18,21:45:00.000,394.582803
335,2016-09-18,22:00:00.000,395.894218
335,2016-09-18,22:15:00.000,390.648556
335,2016-09-18,22:30:00.000,397.205634
335,2016-09-18,22:45:00.000,394.582803
335,2016-09-18,23:00:00.000,393.271387
335,2016-09-18,23:15:00.000,395.894218
335,2016-09-18,23:30:00.000,395.894218
335,2016-09-18,23:45:00.000,394.582803
335,2016-09-19,00:00:00.000,395.894218
335,2016-09-19,00:15:00.000,397.205634
335,2016-09-19,00:30:00.000,394.904057
335,2016-09-19,00:45:00.000,400.306891
335,2016-09-19,01:00:00.000,397.605474
335,2016-09-19,01:15:00.000,401.6576
335,2016-09-19,01:30:00.000,398.956183
335,2016-09-19,01:45:00.000,398.956183
335,2016-09-19,02:00:00.000,403.008308
335,2016-09-19,02:15:00.000,401.6576
335,2016-09-19,02:30:00.000,401.6576
335,2016-09-19,02:45:00.000,401.6576
335,2016-09-19,03:00:00.000,404.359017
335,2016-09-19,03:15:00.000,404.359017
335,2016-09-19,03:30:00.000,404.359017
335,2016-09-19,03:45:00.000,405.709726
335,2016-09-19,04:00:00.000,405.709726
335,2016-09-19,04:15:00.000,409.761851
335,2016-09-19,04:30:00.000,403.008308
335,2016-09-19,04:45:00.000,405.709726
335,2016-09-19,05:00:00.000,404.359017
335,2016-09-19,05:15:00.000,405.709726
335,2016-09-19,05:30:00.000,407.060434
335,2016-09-19,05:45:00.000,407.060434
335,2016-09-19,06:00:00.000,405.709726
335,2016-09-19,06:15:00.000,408.411143
335,2016-09-19,06:30:00.000,405.709726
335,2016-09-19,06:45:00.000,408.411143
335,2016-09-19,07:00:00.000,419.216812
335,2016-09-19,07:15:00.000,435.425315
335,2016-09-19,07:30:00.000,446.230984
335,2016-09-19,07:45:00.000,443.529567
335,2016-09-19,08:00:00.000,462.439488
335,2016-09-19,08:15:00.000,471.894448
335,2016-09-19,08:30:00.000,478.647991
335,2016-09-19,08:45:00.000,488.102951
335,2016-09-19,09:00:00.000,496.207203
335,2016-09-19,09:15:00.000,515.117124
335,2016-09-19,09:30:00.000,517.818541
335,2016-09-19,09:45:00.000,515.117124
335,2016-09-19,10:00:00.000,512.415706
335,2016-09-19,10:15:00.000,515.117124
335,2016-09-19,10:30:00.000,520.519958
335,2016-09-19,10:45:00.000,509.714289
335,2016-09-19,11:00:00.000,502.960746
335,2016-09-19,11:15:00.000,500.259329
335,2016-09-19,11:30:00.000,501.610037
335,2016-09-19,11:45:00.000,494.856494
335,2016-09-19,12:00:00.000,508.36358
335,2016-09-19,12:15:00.000,504.311455
335,2016-09-19,12:30:00.000,496.207203
335,2016-09-19,12:45:00.000,486.752243
335,2016-09-19,13:00:00.000,478.647991
335,2016-09-19,13:15:00.000,484.050825
335,2016-09-19,13:30:00.000,482.700117
335,2016-09-19,13:45:00.000,488.102951
335,2016-09-19,14:00:00.000,484.050825
335,2016-09-19,14:15:00.000,489.45366
335,2016-09-19,14:30:00.000,494.856494
335,2016-09-19,14:45:00.000,500.259329
335,2016-09-19,15:00:00.000,500.259329
335,2016-09-19,15:15:00.000,497.557912
335,2016-09-19,15:30:00.000,479.9987
335,2016-09-19,15:45:00.000,467.842322
335,2016-09-19,16:00:00.000,457.036653
335,2016-09-19,16:15:00.000,439.477441
335,2016-09-19,16:30:00.000,434.074607
335,2016-09-19,16:45:00.000,423.268938
335,2016-09-19,17:00:00.000,413.813977
335,2016-09-19,17:15:00.000,413.813977
335,2016-09-19,17:30:00.000,408.411143
335,2016-09-19,17:45:00.000,401.6576
335,2016-09-19,18:00:00.000,398.956183
335,2016-09-19,18:15:00.000,397.605474
335,2016-09-19,18:30:00.000,393.553348
335,2016-09-19,18:45:00.000,394.904057
335,2016-09-19,19:00:00.000,393.553348
335,2016-09-19,19:15:00.000,404.359017
335,2016-09-19,19:30:00.000,404.359017
335,2016-09-19,19:45:00.000,396.254765
335,2016-09-19,20:00:00.000,396.254765
335,2016-09-19,20:15:00.000,394.904057
335,2016-09-19,20:30:00.000,396.254765
335,2016-09-19,20:45:00.000,398.956183
335,2016-09-19,21:00:00.000,398.956183
335,2016-09-19,21:15:00.000,398.956183
335,2016-09-19,21:30:00.000,398.956183
335,2016-09-19,21:45:00.000,393.553348
335,2016-09-19,22:00:00.000,401.6576
335,2016-09-19,22:15:00.000,400.306891
335,2016-09-19,22:30:00.000,400.306891
335,2016-09-19,22:45:00.000,401.6576
335,2016-09-19,23:00:00.000,401.6576
335,2016-09-19,23:15:00.000,403.008308
335,2016-09-19,23:30:00.000,403.008308
335,2016-09-19,23:45:00.000,401.6576
335,2016-09-20,00:00:00.000,400.306891
335,2016-09-20,00:15:00.000,401.6576
335,2016-09-20,00:30:00.000,403.633074
335,2016-09-20,00:45:00.000,405.503437
335,2016-09-20,01:00:00.000,405.503437
335,2016-09-20,01:15:00.000,399.892347
335,2016-09-20,01:30:00.000,405.503437
335,2016-09-20,01:45:00.000,401.76271
335,2016-09-20,02:00:00.000,403.633074
335,2016-09-20,02:15:00.000,403.633074
335,2016-09-20,02:30:00.000,403.633074
335,2016-09-20,02:45:00.000,403.633074
335,2016-09-20,03:00:00.000,403.633074
335,2016-09-20,03:15:00.000,401.76271
335,2016-09-20,03:30:00.000,405.503437
335,2016-09-20,03:45:00.000,399.892347
335,2016-09-20,04:00:00.000,403.633074
335,2016-09-20,04:15:00.000,407.3738
335,2016-09-20,04:30:00.000,403.633074
335,2016-09-20,04:45:00.000,405.503437
335,2016-09-20,05:00:00.000,407.3738
335,2016-09-20,05:15:00.000,407.3738
335,2016-09-20,05:30:00.000,405.503437
335,2016-09-20,05:45:00.000,403.633074
335,2016-09-20,06:00:00.000,403.633074
335,2016-09-20,06:15:00.000,409.244163
335,2016-09-20,06:30:00.000,412.984889
335,2016-09-20,06:45:00.000,414.855253
335,2016-09-20,07:00:00.000,414.855253
335,2016-09-20,07:15:00.000,418.595979
335,2016-09-20,07:30:00.000,418.595979
335,2016-09-20,07:45:00.000,422.336705
335,2016-09-20,08:00:00.000,433.558884
335,2016-09-20,08:15:00.000,442.9107
335,2016-09-20,08:30:00.000,442.9107
335,2016-09-20,08:45:00.000,450.392153
335,2016-09-20,09:00:00.000,463.484695
335,2016-09-20,09:15:00.000,472.836511
335,2016-09-20,09:30:00.000,478.4476
335,2016-09-20,09:45:00.000,484.05869
335,2016-09-20,10:00:00.000,482.188327
335,2016-09-20,10:15:00.000,482.188327
335,2016-09-20,10:30:00.000,480.317964
335,2016-09-20,10:45:00.000,469.095785
335,2016-09-20,11:00:00.000,459.743969
335,2016-09-20,11:15:00.000,457.873606
335,2016-09-20,11:30:00.000,461.614332
335,2016-09-20,11:45:00.000,463.484695
335,2016-09-20,12:00:00.000,467.225421
335,2016-09-20,12:15:00.000,472.836511
335,2016-09-20,12:30:00.000,474.706874
335,2016-09-20,12:45:00.000,469.095785
335,2016-09-20,13:00:00.000,474.706874
335,2016-09-20,13:15:00.000,470.966148
335,2016-09-20,13:30:00.000,470.966148
335,2016-09-20,13:45:00.000,482.188327
335,2016-09-20,14:00:00.000,493.410506
335,2016-09-20,14:15:00.000,510.243774
335,2016-09-20,14:30:00.000,517.725227
335,2016-09-20,14:45:00.000,513.984501
335,2016-09-20,15:00:00.000,521.465953
335,2016-09-20,15:15:00.000,506.503048
335,2016-09-20,15:30:00.000,482.188327
335,2016-09-20,15:45:00.000,469.095785
335,2016-09-20,16:00:00.000,459.743969
335,2016-09-20,16:15:00.000,457.873606
335,2016-09-20,16:30:00.000,448.52179
335,2016-09-20,16:45:00.000,441.040337
335,2016-09-20,17:00:00.000,571.965759
335,2016-09-20,17:15:00.000,467.225421
335,2016-09-20,17:30:00.000,418.595979
335,2016-09-20,17:45:00.000,403.633074
335,2016-09-20,18:00:00.000,398.021984
335,2016-09-20,18:15:00.000,396.151621
335,2016-09-20,18:30:00.000,398.021984
335,2016-09-20,18:45:00.000,392.410895
335,2016-09-20,19:00:00.000,394.281258
335,2016-09-20,19:15:00.000,394.281258
335,2016-09-20,19:30:00.000,392.410895
335,2016-09-20,19:45:00.000,392.410895
335,2016-09-20,20:00:00.000,394.281258
335,2016-09-20,20:15:00.000,388.670168
335,2016-09-20,20:30:00.000,392.410895
335,2016-09-20,20:45:00.000,394.281258
335,2016-09-20,21:00:00.000,394.281258
335,2016-09-20,21:15:00.000,394.281258
335,2016-09-20,21:30:00.000,396.151621
335,2016-09-20,21:45:00.000,396.151621
335,2016-09-20,22:00:00.000,394.281258
335,2016-09-20,22:15:00.000,396.151621
335,2016-09-20,22:30:00.000,394.281258
335,2016-09-20,22:45:00.000,396.151621
335,2016-09-20,23:00:00.000,396.151621
335,2016-09-20,23:15:00.000,398.021984
335,2016-09-20,23:30:00.000,399.892347
335,2016-09-20,23:45:00.000,398.021984
335,2016-09-21,00:00:00.000,401.76271
335,2016-09-21,00:15:00.000,399.892347
335,2016-09-21,00:30:00.000,398.230231
335,2016-09-21,00:45:00.000,400.439499
335,2016-09-21,01:00:00.000,398.230231
335,2016-09-21,01:15:00.000,400.439499
335,2016-09-21,01:30:00.000,398.230231
335,2016-09-21,01:45:00.000,398.230231
335,2016-09-21,02:00:00.000,402.648768
335,2016-09-21,02:15:00.000,402.648768
335,2016-09-21,02:30:00.000,400.439499
335,2016-09-21,02:45:00.000,402.648768
335,2016-09-21,03:00:00.000,400.439499
335,2016-09-21,03:15:00.000,402.648768
335,2016-09-21,03:30:00.000,400.439499
335,2016-09-21,03:45:00.000,400.439499
335,2016-09-21,04:00:00.000,402.648768
335,2016-09-21,04:15:00.000,404.858036
335,2016-09-21,04:30:00.000,402.648768
335,2016-09-21,04:45:00.000,404.858036
335,2016-09-21,05:00:00.000,407.067304
335,2016-09-21,05:15:00.000,407.067304
335,2016-09-21,05:30:00.000,404.858036
335,2016-09-21,05:45:00.000,404.858036
335,2016-09-21,06:00:00.000,404.858036
335,2016-09-21,06:15:00.000,404.858036
335,2016-09-21,06:30:00.000,429.159987
335,2016-09-21,06:45:00.000,415.904377
335,2016-09-21,07:00:00.000,420.322914
335,2016-09-21,07:15:00.000,418.113646
335,2016-09-21,07:30:00.000,424.741451
335,2016-09-21,07:45:00.000,422.532182
335,2016-09-21,08:00:00.000,437.99706
335,2016-09-21,08:15:00.000,446.834133
335,2016-09-21,08:30:00.000,449.043402
335,2016-09-21,08:45:00.000,460.089743
335,2016-09-21,09:00:00.000,464.50828
335,2016-09-21,09:15:00.000,479.973158
335,2016-09-21,09:30:00.000,488.810231
335,2016-09-21,09:45:00.000,502.06584
335,2016-09-21,10:00:00.000,499.856572
335,2016-09-21,10:15:00.000,504.275109
335,2016-09-21,10:30:00.000,499.856572
335,2016-09-21,10:45:00.000,493.228767
335,2016-09-21,11:00:00.000,504.275109
335,2016-09-21,11:15:00.000,541.83267
335,2016-09-21,11:30:00.000,552.879011
335,2016-09-21,11:45:00.000,530.786328
335,2016-09-21,12:00:00.000,537.414133
335,2016-09-21,12:15:00.000,528.57706
335,2016-09-21,12:30:00.000,519.739987
335,2016-09-21,12:45:00.000,517.530718
335,2016-09-21,13:00:00.000,517.530718
335,2016-09-21,13:15:00.000,526.367792
335,2016-09-21,13:30:00.000,608.110718
335,2016-09-21,13:45:00.000,502.06584
335,2016-09-21,14:00:00.000,484.391694
335,2016-09-21,14:15:00.000,475.554621
335,2016-09-21,14:30:00.000,462.299011
335,2016-09-21,14:45:00.000,460.089743
335,2016-09-21,15:00:00.000,471.136084
335,2016-09-21,15:15:00.000,475.554621
335,2016-09-21,15:30:00.000,475.554621
335,2016-09-21,15:45:00.000,468.926816
335,2016-09-21,16:00:00.000,449.043402
335,2016-09-21,16:15:00.000,453.461938
335,2016-09-21,16:30:00.000,442.415597
335,2016-09-21,16:45:00.000,446.834133
335,2016-09-21,17:00:00.000,442.415597
335,2016-09-21,17:15:00.000,424.741451
335,2016-09-21,17:30:00.000,420.322914
335,2016-09-21,17:45:00.000,415.904377
335,2016-09-21,18:00:00.000,409.276573
335,2016-09-21,18:15:00.000,409.276573
335,2016-09-21,18:30:00.000,409.276573
335,2016-09-21,18:45:00.000,409.276573
335,2016-09-21,19:00:00.000,404.858036
335,2016-09-21,19:15:00.000,404.858036
335,2016-09-21,19:30:00.000,409.276573
335,2016-09-21,19:45:00.000,409.276573
335,2016-09-21,20:00:00.000,409.276573
335,2016-09-21,20:15:00.000,411.485841
335,2016-09-21,20:30:00.000,409.276573
335,2016-09-21,20:45:00.000,411.485841
335,2016-09-21,21:00:00.000,413.695109
335,2016-09-21,21:15:00.000,413.695109
335,2016-09-21,21:30:00.000,415.904377
335,2016-09-21,21:45:00.000,413.695109
335,2016-09-21,22:00:00.000,415.904377
335,2016-09-21,22:15:00.000,413.695109
335,2016-09-21,22:30:00.000,415.904377
335,2016-09-21,22:45:00.000,418.113646
335,2016-09-21,23:00:00.000,418.113646
335,2016-09-21,23:15:00.000,415.904377
335,2016-09-21,23:30:00.000,418.113646
335,2016-09-21,23:45:00.000,418.113646
335,2016-09-22,00:00:00.000,415.904377
335,2016-09-22,00:15:00.000,413.695109
335,2016-09-22,00:30:00.000,418.113646
335,2016-09-22,00:45:00.000,418.113646
335,2016-09-22,01:00:00.000,415.904377
335,2016-09-22,01:15:00.000,418.113646
335,2016-09-22,01:30:00.000,415.904377
335,2016-09-22,01:45:00.000,415.904377
335,2016-09-22,02:00:00.000,418.113646
335,2016-09-22,02:15:00.000,418.113646
335,2016-09-22,02:30:00.000,418.113646
335,2016-09-22,02:45:00.000,418.113646
335,2016-09-22,03:00:00.000,420.322914
335,2016-09-22,03:15:00.000,413.695109
335,2016-09-22,03:30:00.000,415.904377
335,2016-09-22,03:45:00.000,415.904377
335,2016-09-22,04:00:00.000,415.904377
335,2016-09-22,04:15:00.000,413.695109
335,2016-09-22,04:30:00.000,415.904377
335,2016-09-22,04:45:00.000,415.904377
335,2016-09-22,05:00:00.000,411.485841
335,2016-09-22,05:15:00.000,415.904377
335,2016-09-22,05:30:00.000,413.695109
335,2016-09-22,05:45:00.000,415.904377
335,2016-09-22,06:00:00.000,413.695109
335,2016-09-22,06:15:00.000,418.113646
335,2016-09-22,06:30:00.000,433.578524
335,2016-09-22,06:45:00.000,431.369255
335,2016-09-22,07:00:00.000,429.159987
335,2016-09-22,07:15:00.000,420.322914
335,2016-09-22,07:30:00.000,418.113646
335,2016-09-22,07:45:00.000,418.113646
335,2016-09-22,08:00:00.000,426.950719
335,2016-09-22,08:15:00.000,429.159987
335,2016-09-22,08:30:00.000,433.578524
335,2016-09-22,08:45:00.000,442.415597
335,2016-09-22,09:00:00.000,449.043402
335,2016-09-22,09:15:00.000,453.461938
335,2016-09-22,09:30:00.000,464.50828
335,2016-09-22,09:45:00.000,471.136084
335,2016-09-22,10:00:00.000,471.136084
335,2016-09-22,10:15:00.000,466.717548
335,2016-09-22,10:30:00.000,466.717548
335,2016-09-22,10:45:00.000,468.926816
335,2016-09-22,11:00:00.000,468.926816
335,2016-09-22,11:15:00.000,464.50828
335,2016-09-22,11:30:00.000,468.926816
335,2016-09-22,11:45:00.000,462.299011
335,2016-09-22,12:00:00.000,462.299011
335,2016-09-22,12:15:00.000,464.50828
335,2016-09-22,12:30:00.000,464.50828
335,2016-09-22,12:45:00.000,464.50828
335,2016-09-22,13:00:00.000,471.136084
335,2016-09-22,13:15:00.000,513.112182
335,2016-09-22,13:30:00.000,499.856572
335,2016-09-22,13:45:00.000,493.228767
335,2016-09-22,14:00:00.000,497.647304
335,2016-09-22,14:15:00.000,491.019499
335,2016-09-22,14:30:00.000,499.856572
335,2016-09-22,14:45:00.000,541.83267
335,2016-09-22,15:00:00.000,532.995596
335,2016-09-22,15:15:00.000,528.57706
335,2016-09-22,15:30:00.000,510.902914
335,2016-09-22,15:45:00.000,497.647304
335,2016-09-22,16:00:00.000,493.228767
335,2016-09-22,16:15:00.000,491.019499
335,2016-09-22,16:30:00.000,495.438036
335,2016-09-22,16:45:00.000,453.461938
335,2016-09-22,17:00:00.000,422.532182
335,2016-09-22,17:15:00.000,409.276573
335,2016-09-22,17:30:00.000,404.858036
335,2016-09-22,17:45:00.000,398.230231
335,2016-09-22,18:00:00.000,396.020963
335,2016-09-22,18:15:00.000,396.020963
335,2016-09-22,18:30:00.000,393.811695
335,2016-09-22,18:45:00.000,393.811695
335,2016-09-22,19:00:00.000,391.602426
335,2016-09-22,19:15:00.000,391.602426
335,2016-09-22,19:30:00.000,391.602426
335,2016-09-22,19:45:00.000,391.602426
335,2016-09-22,20:00:00.000,391.602426
335,2016-09-22,20:15:00.000,393.811695
335,2016-09-22,20:30:00.000,391.602426
335,2016-09-22,20:45:00.000,389.393158
335,2016-09-22,21:00:00.000,393.811695
335,2016-09-22,21:15:00.000,393.811695
335,2016-09-22,21:30:00.000,393.811695
335,2016-09-22,21:45:00.000,393.811695
335,2016-09-22,22:00:00.000,398.230231
335,2016-09-22,22:15:00.000,393.811695
335,2016-09-22,22:30:00.000,396.020963
335,2016-09-22,22:45:00.000,396.020963
335,2016-09-22,23:00:00.000,398.230231
335,2016-09-22,23:15:00.000,391.602426
335,2016-09-22,23:30:00.000,400.439499
335,2016-09-22,23:45:00.000,398.230231
335,2016-09-23,00:00:00.000,393.811695
335,2016-09-23,00:15:00.000,393.811695
335,2016-09-23,00:30:00.000,396.992161
335,2016-09-23,00:45:00.000,394.746219
335,2016-09-23,01:00:00.000,396.992161
335,2016-09-23,01:15:00.000,396.992161
335,2016-09-23,01:30:00.000,396.992161
335,2016-09-23,01:45:00.000,396.992161
335,2016-09-23,02:00:00.000,394.746219
335,2016-09-23,02:15:00.000,394.746219
335,2016-09-23,02:30:00.000,401.484046
335,2016-09-23,02:45:00.000,401.484046
335,2016-09-23,03:00:00.000,401.484046
335,2016-09-23,03:15:00.000,403.729988
335,2016-09-23,03:30:00.000,401.484046
335,2016-09-23,03:45:00.000,399.238104
335,2016-09-23,04:00:00.000,399.238104
335,2016-09-23,04:15:00.000,401.484046
335,2016-09-23,04:30:00.000,396.992161
335,2016-09-23,04:45:00.000,399.238104
335,2016-09-23,05:00:00.000,401.484046
335,2016-09-23,05:15:00.000,399.238104
335,2016-09-23,05:30:00.000,396.992161
335,2016-09-23,05:45:00.000,399.238104
335,2016-09-23,06:00:00.000,399.238104
335,2016-09-23,06:15:00.000,401.484046
335,2016-09-23,06:30:00.000,403.729988
335,2016-09-23,06:45:00.000,414.959698
335,2016-09-23,07:00:00.000,408.221872
335,2016-09-23,07:15:00.000,410.467814
335,2016-09-23,07:30:00.000,410.467814
335,2016-09-23,07:45:00.000,412.713756
335,2016-09-23,08:00:00.000,419.451582
335,2016-09-23,08:15:00.000,428.435351
335,2016-09-23,08:30:00.000,430.681293
335,2016-09-23,08:45:00.000,437.419119
335,2016-09-23,09:00:00.000,462.124482
335,2016-09-23,09:15:00.000,518.273034
335,2016-09-23,09:30:00.000,498.059556
335,2016-09-23,09:45:00.000,495.813613
335,2016-09-23,10:00:00.000,498.059556
335,2016-09-23,10:15:00.000,500.305498
335,2016-09-23,10:30:00.000,498.059556
335,2016-09-23,10:45:00.000,507.043324
335,2016-09-23,11:00:00.000,549.716224
335,2016-09-23,11:15:00.000,495.813613
335,2016-09-23,11:30:00.000,468.862308
335,2016-09-23,11:45:00.000,453.140714
335,2016-09-23,12:00:00.000,444.156945
335,2016-09-23,12:15:00.000,432.927235
335,2016-09-23,12:30:00.000,482.337961
335,2016-09-23,12:45:00.000,462.124482
335,2016-09-23,13:00:00.000,473.354193
335,2016-09-23,13:15:00.000,498.059556
335,2016-09-23,13:30:00.000,491.321729
335,2016-09-23,13:45:00.000,498.059556
335,2016-09-23,14:00:00.000,489.075787
335,2016-09-23,14:15:00.000,516.027092
335,2016-09-23,14:30:00.000,513.78115
335,2016-09-23,14:45:00.000,462.124482
335,2016-09-23,15:00:00.000,439.665061
335,2016-09-23,15:15:00.000,432.927235
335,2016-09-23,15:30:00.000,423.943467
335,2016-09-23,15:45:00.000,421.697524
335,2016-09-23,16:00:00.000,410.467814
335,2016-09-23,16:15:00.000,405.97593
335,2016-09-23,16:30:00.000,401.484046
335,2016-09-23,16:45:00.000,399.238104
335,2016-09-23,17:00:00.000,396.992161
335,2016-09-23,17:15:00.000,394.746219
335,2016-09-23,17:30:00.000,394.746219
335,2016-09-23,17:45:00.000,394.746219
335,2016-09-23,18:00:00.000,390.254335
335,2016-09-23,18:15:00.000,390.254335
335,2016-09-23,18:30:00.000,385.762451
335,2016-09-23,18:45:00.000,385.762451
335,2016-09-23,19:00:00.000,385.762451
335,2016-09-23,19:15:00.000,388.008393
335,2016-09-23,19:30:00.000,388.008393
335,2016-09-23,19:45:00.000,390.254335
335,2016-09-23,20:00:00.000,388.008393
335,2016-09-23,20:15:00.000,388.008393
335,2016-09-23,20:30:00.000,390.254335
335,2016-09-23,20:45:00.000,388.008393
335,2016-09-23,21:00:00.000,388.008393
335,2016-09-23,21:15:00.000,392.500277
335,2016-09-23,21:30:00.000,390.254335
335,2016-09-23,21:45:00.000,388.008393
335,2016-09-23,22:00:00.000,390.254335
335,2016-09-23,22:15:00.000,388.008393
335,2016-09-23,22:30:00.000,388.008393
335,2016-09-23,22:45:00.000,390.254335
335,2016-09-23,23:00:00.000,390.254335
335,2016-09-23,23:15:00.000,390.254335
335,2016-09-23,23:30:00.000,390.254335
335,2016-09-23,23:45:00.000,388.008393
335,2016-09-24,00:00:00.000,385.762451
335,2016-09-24,00:15:00.000,390.254335
335,2016-09-24,00:30:00.000,389.10435
335,2016-09-24,00:45:00.000,389.10435
335,2016-09-24,01:00:00.000,390.7753
335,2016-09-24,01:15:00.000,389.10435
335,2016-09-24,01:30:00.000,387.433401
335,2016-09-24,01:45:00.000,390.7753
335,2016-09-24,02:00:00.000,389.10435
335,2016-09-24,02:15:00.000,390.7753
335,2016-09-24,02:30:00.000,389.10435
335,2016-09-24,02:45:00.000,387.433401
335,2016-09-24,03:00:00.000,387.433401
335,2016-09-24,03:15:00.000,387.433401
335,2016-09-24,03:30:00.000,389.10435
335,2016-09-24,03:45:00.000,389.10435
335,2016-09-24,04:00:00.000,387.433401
335,2016-09-24,04:15:00.000,389.10435
335,2016-09-24,04:30:00.000,387.433401
335,2016-09-24,04:45:00.000,385.762451
335,2016-09-24,05:00:00.000,389.10435
335,2016-09-24,05:15:00.000,385.762451
335,2016-09-24,05:30:00.000,387.433401
335,2016-09-24,05:45:00.000,390.7753
335,2016-09-24,06:00:00.000,390.7753
335,2016-09-24,06:15:00.000,390.7753
335,2016-09-24,06:30:00.000,390.7753
335,2016-09-24,06:45:00.000,389.10435
335,2016-09-24,07:00:00.000,389.10435
335,2016-09-24,07:15:00.000,389.10435
335,2016-09-24,07:30:00.000,387.433401
335,2016-09-24,07:45:00.000,387.433401
335,2016-09-24,08:00:00.000,390.7753
335,2016-09-24,08:15:00.000,390.7753
335,2016-09-24,08:30:00.000,390.7753
335,2016-09-24,08:45:00.000,387.433401
335,2016-09-24,09:00:00.000,389.10435
335,2016-09-24,09:15:00.000,389.10435
335,2016-09-24,09:30:00.000,389.10435
335,2016-09-24,09:45:00.000,390.7753
335,2016-09-24,10:00:00.000,390.7753
335,2016-09-24,10:15:00.000,385.762451
335,2016-09-24,10:30:00.000,389.10435
335,2016-09-24,10:45:00.000,390.7753
335,2016-09-24,11:00:00.000,392.446249
335,2016-09-24,11:15:00.000,389.10435
335,2016-09-24,11:30:00.000,389.10435
335,2016-09-24,11:45:00.000,389.10435
335,2016-09-24,12:00:00.000,390.7753
335,2016-09-24,12:15:00.000,389.10435
335,2016-09-24,12:30:00.000,389.10435
335,2016-09-24,12:45:00.000,387.433401
335,2016-09-24,13:00:00.000,390.7753
335,2016-09-24,13:15:00.000,389.10435
335,2016-09-24,13:30:00.000,394.117199
335,2016-09-24,13:45:00.000,390.7753
335,2016-09-24,14:00:00.000,392.446249
335,2016-09-24,14:15:00.000,389.10435
335,2016-09-24,14:30:00.000,390.7753
335,2016-09-24,14:45:00.000,392.446249
335,2016-09-24,15:00:00.000,392.446249
335,2016-09-24,15:15:00.000,390.7753
335,2016-09-24,15:30:00.000,394.117199
335,2016-09-24,15:45:00.000,394.117199
335,2016-09-24,16:00:00.000,392.446249
335,2016-09-24,16:15:00.000,392.446249
335,2016-09-24,16:30:00.000,394.117199
335,2016-09-24,16:45:00.000,390.7753
335,2016-09-24,17:00:00.000,394.117199
335,2016-09-24,17:15:00.000,395.788149
335,2016-09-24,17:30:00.000,397.459098
335,2016-09-24,17:45:00.000,399.130048
335,2016-09-24,18:00:00.000,395.788149
335,2016-09-24,18:15:00.000,395.788149
335,2016-09-24,18:30:00.000,399.130048
335,2016-09-24,18:45:00.000,395.788149
335,2016-09-24,19:00:00.000,397.459098
335,2016-09-24,19:15:00.000,399.130048
335,2016-09-24,19:30:00.000,395.788149
335,2016-09-24,19:45:00.000,400.800997
335,2016-09-24,20:00:00.000,397.459098
335,2016-09-24,20:15:00.000,402.471947
335,2016-09-24,20:30:00.000,397.459098
335,2016-09-24,20:45:00.000,400.800997
335,2016-09-24,21:00:00.000,397.459098
335,2016-09-24,21:15:00.000,402.471947
335,2016-09-24,21:30:00.000,397.459098
335,2016-09-24,21:45:00.000,397.459098
335,2016-09-24,22:00:00.000,399.130048
335,2016-09-24,22:15:00.000,399.130048
335,2016-09-24,22:30:00.000,402.471947
335,2016-09-24,22:45:00.000,400.800997
335,2016-09-24,23:00:00.000,402.471947
335,2016-09-24,23:15:00.000,400.800997
335,2016-09-24,23:30:00.000,400.800997
335,2016-09-24,23:45:00.000,400.800997
335,2016-09-25,00:00:00.000,400.800997
335,2016-09-25,00:15:00.000,400.800997
335,2016-09-25,00:30:00.000,399.13821
335,2016-09-25,00:45:00.000,399.13821
335,2016-09-25,01:00:00.000,399.13821
335,2016-09-25,01:15:00.000,399.13821
335,2016-09-25,01:30:00.000,399.13821
335,2016-09-25,01:45:00.000,399.13821
335,2016-09-25,02:00:00.000,399.13821
335,2016-09-25,02:15:00.000,399.13821
335,2016-09-25,02:30:00.000,399.13821
335,2016-09-25,02:45:00.000,396.566787
335,2016-09-25,03:00:00.000,399.13821
335,2016-09-25,03:15:00.000,399.13821
335,2016-09-25,03:30:00.000,396.566787
335,2016-09-25,03:45:00.000,399.13821
335,2016-09-25,04:00:00.000,401.709632
